,Isoelectric Point,Tiny,Small,Aliphatic,Aromatic,Non-polar,Polar,Charged,Basic,Acidic
P41940,-0.5103989209345462,0.2520775623268698,0.5263157894736842,0.33518005540166207,0.08587257617728532,0.5734072022160664,0.4265927977839335,0.24930747922437674,0.12742382271468145,0.12188365650969529
P25360,-0.530463865769387,0.2903575297941495,0.4810400866738895,0.31852654387865653,0.1094257854821235,0.5525460455037919,0.447453954496208,0.218851570964247,0.11159263271939328,0.10725893824485373
P08566,-0.5339171797172231,0.2978589420654912,0.5195214105793451,0.3123425692695214,0.10138539042821158,0.5384130982367759,0.4615869017632242,0.24811083123425692,0.12783375314861462,0.12027707808564232
P28321,0.7800092375387784,0.2523961661341853,0.46645367412140576,0.2268370607028754,0.15654952076677317,0.536741214057508,0.46325878594249204,0.26517571884984026,0.15654952076677317,0.10862619808306709
P08067,0.5525072962511584,0.32558139534883723,0.5534883720930233,0.29767441860465116,0.09767441860465116,0.5720930232558139,0.42790697674418604,0.2372093023255814,0.13488372093023257,0.10232558139534884
P30902,1.4429264357320128,0.2471264367816092,0.46551724137931033,0.28160919540229884,0.07471264367816093,0.41954022988505746,0.5804597701149425,0.3275862068965517,0.1781609195402299,0.14942528735632185
Q06510,1.1577303355572695,0.2283464566929134,0.45931758530183725,0.25196850393700787,0.13385826771653545,0.5196850393700787,0.48031496062992124,0.2887139107611549,0.15748031496062992,0.13123359580052493
P36107,-0.6580578621523677,0.2967581047381546,0.513715710723192,0.3117206982543641,0.19201995012468828,0.6433915211970075,0.3566084788029925,0.14463840399002495,0.07481296758104738,0.06982543640897755
P53283,-0.09344103168115751,0.3273615635179153,0.5179153094462541,0.3289902280130293,0.12866449511400652,0.6302931596091205,0.3697068403908795,0.16449511400651465,0.08631921824104234,0.0781758957654723
P24521,-0.39560600211682045,0.28824833702882485,0.5144124168514412,0.2838137472283814,0.12638580931263857,0.5077605321507761,0.49223946784922396,0.2860310421286031,0.15077605321507762,0.1352549889135255
P53685,0.9025423427913092,0.21669980119284293,0.44930417495029823,0.28429423459244535,0.11928429423459244,0.5149105367793241,0.4850894632206759,0.27435387673956263,0.15904572564612326,0.11530815109343936
P38635,-0.7795787891788084,0.21194029850746268,0.4626865671641791,0.27761194029850744,0.15223880597014924,0.5134328358208955,0.48656716417910445,0.2746268656716418,0.14029850746268657,0.13432835820895522
P38137,1.5075867624104626,0.27440147329650094,0.5340699815837937,0.283609576427256,0.12338858195211787,0.5432780847145487,0.4567219152854512,0.2265193370165746,0.13627992633517497,0.09023941068139964
P22219,-0.21853435244673966,0.24140302613480055,0.4649243466299862,0.297111416781293,0.11760660247592847,0.5034387895460798,0.4965612104539202,0.234525447042641,0.12310866574965612,0.11141678129298486
P30402,0.901411084773914,0.31718061674008813,0.4889867841409692,0.3436123348017621,0.09691629955947137,0.5638766519823789,0.43612334801762115,0.21585903083700442,0.11894273127753303,0.09691629955947137
P04039,2.344777235178119,0.28205128205128205,0.44871794871794873,0.2692307692307692,0.16666666666666666,0.6025641025641025,0.3974358974358974,0.21794871794871795,0.19230769230769232,0.02564102564102564
P07275,-0.09236931355941512,0.2782608695652174,0.5043478260869565,0.2782608695652174,0.1356521739130435,0.5478260869565217,0.45217391304347826,0.2382608695652174,0.12521739130434784,0.11304347826086956
P16622,1.3882688115231585,0.2697201017811705,0.4681933842239186,0.26717557251908397,0.12468193384223919,0.5139949109414759,0.4860050890585242,0.24681933842239187,0.14249363867684478,0.10432569974554708
P50094,0.6487237676253517,0.33396946564885494,0.5381679389312977,0.29389312977099236,0.07824427480916031,0.5477099236641222,0.45229007633587787,0.21564885496183206,0.1183206106870229,0.09732824427480916
P09440,1.120398820983248,0.29025641025641025,0.52,0.3323076923076923,0.08512820512820513,0.5476923076923077,0.4523076923076923,0.26256410256410256,0.14974358974358976,0.11282051282051282
P38152,1.765275430793822,0.36789297658862874,0.5451505016722408,0.3177257525083612,0.09364548494983277,0.5719063545150501,0.4280936454849498,0.20735785953177258,0.13043478260869565,0.07692307692307693
P19955,1.7613457976807667,0.2764227642276423,0.5040650406504065,0.2926829268292683,0.12195121951219512,0.5609756097560976,0.43902439024390244,0.25203252032520324,0.17073170731707318,0.08130081300813008
P49017,-0.3663719133515178,0.2703583061889251,0.4788273615635179,0.26058631921824105,0.1237785016286645,0.5146579804560261,0.48534201954397393,0.2768729641693811,0.14332247557003258,0.13355048859934854
Q04178,-1.0230969623969088,0.22624434389140272,0.45701357466063347,0.2986425339366516,0.11312217194570136,0.5113122171945701,0.48868778280542985,0.3031674208144796,0.1493212669683258,0.15384615384615385
P16120,-1.07942170368403,0.27626459143968873,0.49221789883268485,0.29961089494163423,0.11284046692607004,0.5097276264591439,0.490272373540856,0.2587548638132296,0.1264591439688716,0.13229571984435798
Q06494,-0.7529644558222093,0.2782608695652174,0.48985507246376814,0.28695652173913044,0.12173913043478261,0.518840579710145,0.4811594202898551,0.26956521739130435,0.13623188405797101,0.13333333333333333
P04806,-1.1997518327974237,0.27010309278350514,0.49072164948453606,0.2907216494845361,0.09484536082474226,0.5402061855670103,0.45979381443298967,0.2824742268041237,0.1360824742268041,0.1463917525773196
P39713,-0.6494841171784296,0.2997601918465228,0.5059952038369304,0.302158273381295,0.11270983213429256,0.5611510791366906,0.43884892086330934,0.29256594724220625,0.1510791366906475,0.14148681055155876
P46367,-0.24770890131638956,0.30828516377649323,0.5260115606936416,0.31021194605009633,0.10404624277456648,0.5510597302504817,0.4489402697495183,0.23699421965317918,0.1233140655105973,0.11368015414258188
P40363,-0.25663988566424145,0.26421404682274247,0.4916387959866221,0.24749163879598662,0.18394648829431437,0.5518394648829431,0.44816053511705684,0.2608695652173913,0.14381270903010032,0.11705685618729098
P40580,-0.5083745644823663,0.28517110266159695,0.5133079847908745,0.33460076045627374,0.07984790874524715,0.5665399239543726,0.43346007604562736,0.23954372623574144,0.12167300380228137,0.11787072243346007
P32452,-0.5914327189173909,0.25748502994011974,0.4820359281437126,0.27844311377245506,0.12574850299401197,0.4880239520958084,0.5119760479041916,0.25449101796407186,0.1317365269461078,0.12275449101796407
P38067,-0.3072487969687367,0.32193158953722334,0.5392354124748491,0.30784708249496984,0.10462776659959759,0.5694164989939637,0.4305835010060362,0.22937625754527163,0.11871227364185111,0.11066398390342053
P36150,-0.3580958678558418,0.25295109612141653,0.4839797639123103,0.30354131534569984,0.0893760539629005,0.5345699831365935,0.4654300168634064,0.26475548060708265,0.13659359190556492,0.1281618887015177
P46969,-0.5315951237867816,0.2815126050420168,0.5378151260504201,0.31512605042016806,0.10504201680672269,0.5798319327731093,0.42016806722689076,0.27310924369747897,0.14285714285714285,0.13025210084033614
P10614,1.0681227926004861,0.24150943396226415,0.44528301886792454,0.2830188679245283,0.15283018867924528,0.5641509433962264,0.4358490566037736,0.25660377358490566,0.1509433962264151,0.10566037735849057
P21306,1.8296380579940097,0.43548387096774194,0.5645161290322581,0.3225806451612903,0.0967741935483871,0.5,0.5,0.16129032258064516,0.11290322580645161,0.04838709677419355
Q04174,1.295327034409844,0.2189922480620155,0.4127906976744186,0.3236434108527132,0.17248062015503876,0.5988372093023255,0.4011627906976744,0.1744186046511628,0.1124031007751938,0.06201550387596899
P07143,0.6024017288078255,0.3365695792880259,0.5436893203883495,0.2815533980582524,0.12944983818770225,0.5598705501618123,0.4401294498381877,0.2459546925566343,0.13915857605177995,0.10679611650485436
P13181,0.06481601096278147,0.31881533101045295,0.5017421602787456,0.3048780487804878,0.14634146341463414,0.627177700348432,0.37282229965156793,0.16898954703832753,0.09059233449477352,0.078397212543554
Q02196,0.5993056542339033,0.26732673267326734,0.4306930693069307,0.3069306930693069,0.09900990099009901,0.49504950495049505,0.504950495049505,0.32673267326732675,0.1782178217821782,0.1485148514851485
P29509,-0.8198872985354477,0.36363636363636365,0.5360501567398119,0.3103448275862069,0.08463949843260188,0.5517241379310345,0.4482758620689655,0.2445141065830721,0.12225705329153605,0.12225705329153605
P52892,-0.9424799436836307,0.27218934911242604,0.4714003944773176,0.2879684418145957,0.10453648915187377,0.5305719921104537,0.46942800788954636,0.2583826429980276,0.1282051282051282,0.1301775147928994
P13587,-1.1172295374232701,0.3015582034830431,0.534372135655362,0.307974335472044,0.10632447296058661,0.538955087076077,0.461044912923923,0.23281393217231897,0.11365719523373052,0.11915673693858846
P0CW41,-1.0928181802058081,0.24787775891341257,0.466893039049236,0.2071307300509338,0.16468590831918506,0.48047538200339557,0.5195246179966044,0.30560271646859083,0.1494057724957555,0.15619694397283532
Q12482,0.5684639882859873,0.22172949002217296,0.4434589800443459,0.2638580931263858,0.14412416851441243,0.4844789356984479,0.5155210643015521,0.27161862527716185,0.14745011086474502,0.12416851441241686
P51601,0.027841735762673753,0.24691358024691357,0.42386831275720166,0.29218106995884774,0.09465020576131687,0.5102880658436214,0.4897119341563786,0.3004115226337449,0.1646090534979424,0.13580246913580246
Q12084,-1.5163254579809544,0.2025862068965517,0.46120689655172414,0.30603448275862066,0.09051724137931035,0.4827586206896552,0.5172413793103449,0.29310344827586204,0.12931034482758622,0.16379310344827586
P53909,-1.2205907962757454,0.23631123919308358,0.45244956772334294,0.2824207492795389,0.14121037463976946,0.515850144092219,0.484149855907781,0.30547550432276654,0.14697406340057637,0.1585014409221902
P32567,-1.4990588882417737,0.302784222737819,0.5614849187935035,0.2296983758700696,0.07540603248259861,0.419953596287703,0.580046403712297,0.2923433874709977,0.12993039443155452,0.16241299303944315
P14020,0.41949516936381454,0.24344569288389514,0.449438202247191,0.30711610486891383,0.14232209737827714,0.5880149812734082,0.41198501872659177,0.23595505617977527,0.13108614232209737,0.10486891385767791
P52290,-1.1450942085885687,0.3034188034188034,0.5106837606837606,0.25427350427350426,0.1517094017094017,0.5170940170940171,0.4829059829059829,0.22435897435897437,0.10897435897435898,0.11538461538461539
Q04894,-0.24288616976854954,0.2916666666666667,0.5138888888888888,0.275,0.11944444444444445,0.5777777777777777,0.4222222222222222,0.26944444444444443,0.14444444444444443,0.125
P05375,1.259245857644522,0.2912621359223301,0.4563106796116505,0.3106796116504854,0.13592233009708737,0.6213592233009708,0.3786407766990291,0.1796116504854369,0.11165048543689321,0.06796116504854369
P38858,-1.158490685110347,0.285140562248996,0.5180722891566265,0.285140562248996,0.11244979919678715,0.5060240963855421,0.4939759036144578,0.26506024096385544,0.1285140562248996,0.13654618473895583
Q12358,-0.284325937142583,0.23786407766990292,0.48058252427184467,0.2621359223300971,0.14563106796116504,0.4878640776699029,0.5121359223300971,0.29854368932038833,0.16262135922330098,0.13592233009708737
Q12165,-0.381971366012433,0.34375,0.5375,0.36875,0.06875,0.5375,0.4625,0.20625,0.10625,0.1
P39522,0.42032872790294756,0.3418803418803419,0.535042735042735,0.28205128205128205,0.08717948717948718,0.5658119658119658,0.4341880341880342,0.23247863247863249,0.1282051282051282,0.10427350427350428
P43123,0.1552571124586973,0.2620545073375262,0.469601677148847,0.27253668763102723,0.1069182389937107,0.5115303983228512,0.48846960167714887,0.2851153039832285,0.1509433962264151,0.13417190775681342
P32486,-1.6933971076510352,0.32083333333333336,0.5680555555555555,0.21944444444444444,0.14305555555555555,0.5083333333333333,0.49166666666666664,0.2125,0.08472222222222223,0.12777777777777777
P19262,1.3726693588622438,0.32181425485961124,0.5356371490280778,0.2958963282937365,0.06047516198704104,0.4924406047516199,0.5075593952483801,0.2786177105831533,0.1490280777537797,0.12958963282937366
P40351,1.6533404269674088,0.22357019064124783,0.4055459272097054,0.35008665511265163,0.1975736568457539,0.6395147313691508,0.36048526863084923,0.18024263431542462,0.1195840554592721,0.060658578856152515
P35842,-1.3903390387805876,0.30620985010706636,0.5374732334047109,0.2462526766595289,0.14989293361884368,0.5032119914346895,0.49678800856531047,0.23126338329764454,0.10706638115631692,0.12419700214132762
P26725,-1.3076381237194767,0.2266355140186916,0.4369158878504673,0.21962616822429906,0.19158878504672897,0.5186915887850467,0.48130841121495327,0.29205607476635514,0.1378504672897196,0.1542056074766355
P00560,0.2584397516242154,0.3004807692307692,0.5288461538461539,0.3485576923076923,0.08653846153846154,0.5576923076923077,0.4423076923076923,0.28365384615384615,0.15144230769230768,0.13221153846153846
P48239,1.2197113669313635,0.2050561797752809,0.4297752808988764,0.28651685393258425,0.14887640449438203,0.5337078651685393,0.46629213483146065,0.2893258426966292,0.16573033707865167,0.12359550561797752
Q03557,0.9935788432437476,0.29094827586206895,0.521551724137931,0.29094827586206895,0.09913793103448276,0.540948275862069,0.45905172413793105,0.2435344827586207,0.13577586206896552,0.10775862068965517
P54113,-0.3609537828471542,0.27749576988155666,0.5228426395939086,0.3248730964467005,0.10321489001692047,0.5431472081218274,0.45685279187817257,0.2571912013536379,0.13367174280879865,0.12351945854483926
Q05788,0.06439923169321496,0.3054662379421222,0.5369774919614148,0.3086816720257235,0.0932475884244373,0.5755627009646302,0.42443729903536975,0.22186495176848875,0.12540192926045016,0.09646302250803858
P41277,-1.1265773010406885,0.256,0.492,0.312,0.132,0.568,0.432,0.312,0.152,0.16
P53257,1.971283469750944,0.3343949044585987,0.46178343949044587,0.29936305732484075,0.13694267515923567,0.5636942675159236,0.43630573248407645,0.20382165605095542,0.14012738853503184,0.06369426751592357
P47096,-0.9093757617009256,0.21468926553672316,0.4971751412429379,0.23728813559322035,0.12429378531073447,0.519774011299435,0.480225988700565,0.2824858757062147,0.14124293785310735,0.14124293785310735
P15202,0.17573883656310466,0.258252427184466,0.516504854368932,0.23495145631067962,0.15145631067961166,0.5087378640776699,0.4912621359223301,0.2407766990291262,0.13592233009708737,0.10485436893203884
P15703,-1.7946744701556785,0.3801916932907348,0.6070287539936102,0.2715654952076677,0.13099041533546327,0.5111821086261981,0.48881789137380194,0.19488817891373802,0.07028753993610223,0.12460063897763578
P53388,1.2154840343400461,0.29276315789473684,0.4901315789473684,0.3256578947368421,0.15789473684210525,0.6299342105263158,0.37006578947368424,0.1875,0.10855263157894737,0.07894736842105263
P21264,0.10911369332812779,0.28546409807355516,0.5183887915936952,0.3450087565674256,0.08056042031523643,0.563922942206655,0.436077057793345,0.23992994746059546,0.13134851138353765,0.1085814360770578
P27680,-0.10642072893336914,0.22115384615384615,0.42948717948717946,0.266025641025641,0.12179487179487179,0.5064102564102564,0.4935897435897436,0.28525641025641024,0.15384615384615385,0.13141025641025642
P47177,0.7098712404603127,0.2698019801980198,0.48267326732673266,0.29207920792079206,0.10891089108910891,0.5346534653465347,0.46534653465346537,0.2400990099009901,0.1311881188118812,0.10891089108910891
P16550,-1.4603579560677478,0.24299065420560748,0.46417445482866043,0.24299065420560748,0.11838006230529595,0.5015576323987538,0.4984423676012461,0.27102803738317754,0.12149532710280374,0.14953271028037382
P00899,-0.8732945849356031,0.26627218934911245,0.4970414201183432,0.2958579881656805,0.10059171597633136,0.5207100591715976,0.47928994082840237,0.26429980276134124,0.13214990138067062,0.13214990138067062
P36013,0.6604531270688643,0.2884902840059791,0.5112107623318386,0.30493273542600896,0.09566517189835576,0.5291479820627802,0.47085201793721976,0.2615844544095665,0.14648729446935724,0.11509715994020926
P07702,-0.8114921732484667,0.27011494252873564,0.5229885057471264,0.29813218390804597,0.11206896551724138,0.5344827586206896,0.46551724137931033,0.2478448275862069,0.12428160919540229,0.1235632183908046
P09436,-0.7262310426743052,0.23414179104477612,0.4701492537313433,0.28544776119402987,0.13246268656716417,0.519589552238806,0.480410447761194,0.2947761194029851,0.14832089552238806,0.146455223880597
P38626,1.2066721297834992,0.24295774647887325,0.5,0.31338028169014087,0.10211267605633803,0.573943661971831,0.426056338028169,0.2535211267605634,0.14788732394366197,0.1056338028169014
P47051,0.15805548755435747,0.24449877750611246,0.45965770171149145,0.24938875305623473,0.13447432762836187,0.4938875305623472,0.5061124694376528,0.2665036674816626,0.14180929095354522,0.12469437652811736
Q3E731,-1.2020143488322128,0.2653061224489796,0.5102040816326531,0.1836734693877551,0.09183673469387756,0.4897959183673469,0.5102040816326531,0.29591836734693877,0.14285714285714285,0.15306122448979592
P15625,-0.9436707415966775,0.23260437375745527,0.441351888667992,0.27037773359840955,0.1172962226640159,0.48906560636182905,0.510934393638171,0.2882703777335984,0.14314115308151093,0.14512922465208747
P37254,-0.9320009220488177,0.2630241423125794,0.48792884371029227,0.2719186785260483,0.11435832274459974,0.5235069885641678,0.4764930114358323,0.24523506988564167,0.12198221092757307,0.12325285895806862
P40510,-0.44240436009956535,0.3091684434968017,0.5245202558635395,0.3304904051172708,0.09168443496801706,0.5245202558635395,0.47547974413646055,0.22388059701492538,0.11727078891257996,0.10660980810234541
P40011,0.10238568511941287,0.2777777777777778,0.5598290598290598,0.3247863247863248,0.08974358974358974,0.5598290598290598,0.44017094017094016,0.19658119658119658,0.10683760683760683,0.08974358974358974
P23797,1.2387641335401136,0.20723684210526316,0.4407894736842105,0.3190789473684211,0.1611842105263158,0.5394736842105263,0.4605263157894737,0.23355263157894737,0.14144736842105263,0.09210526315789473
P12683,0.5485181232424509,0.31309297912713474,0.5256166982922201,0.3415559772296015,0.10056925996204934,0.5588235294117647,0.4411764705882353,0.21537001897533206,0.11859582542694497,0.0967741935483871
P38925,-0.3309456754383712,0.30434782608695654,0.5130434782608696,0.37217391304347824,0.10956521739130434,0.6017391304347826,0.3982608695652174,0.19130434782608696,0.10086956521739131,0.09043478260869565
P25576,0.5174978376075783,0.21705426356589147,0.4263565891472868,0.29069767441860467,0.13565891472868216,0.5271317829457365,0.4728682170542636,0.2713178294573643,0.15503875968992248,0.11627906976744186
P25373,-1.4261225160676485,0.21818181818181817,0.43636363636363634,0.34545454545454546,0.08181818181818182,0.5272727272727272,0.4727272727272727,0.2818181818181818,0.12727272727272726,0.15454545454545454
P32318,-0.5330240812824383,0.34355828220858897,0.5705521472392638,0.3220858895705521,0.10736196319018405,0.5674846625766872,0.4325153374233129,0.22699386503067484,0.1196319018404908,0.10736196319018405
P28789,-0.4794381751953253,0.25382262996941896,0.4434250764525994,0.2966360856269113,0.07951070336391437,0.5290519877675841,0.4709480122324159,0.3149847094801223,0.1620795107033639,0.1529051987767584
P32642,-1.6824417668510034,0.2540983606557377,0.4672131147540984,0.28688524590163933,0.10245901639344263,0.48770491803278687,0.5122950819672131,0.2827868852459016,0.11065573770491803,0.1721311475409836
P39105,-1.675654218746636,0.3629518072289157,0.6129518072289156,0.2816265060240964,0.10993975903614457,0.5240963855421686,0.4759036144578313,0.1746987951807229,0.07078313253012049,0.10391566265060241
P08417,0.711597897434231,0.3094262295081967,0.5102459016393442,0.3073770491803279,0.0942622950819672,0.5286885245901639,0.4713114754098361,0.22745901639344263,0.13319672131147542,0.0942622950819672
P40074,1.050975302652611,0.3080357142857143,0.484375,0.421875,0.109375,0.6651785714285714,0.33482142857142855,0.13616071428571427,0.08928571428571429,0.046875
P39002,1.363083435662215,0.26512968299711814,0.47406340057636887,0.30547550432276654,0.11815561959654179,0.5547550432276657,0.4452449567723343,0.2723342939481268,0.15994236311239193,0.11239193083573487
P38998,1.4463797496798494,0.27882037533512066,0.514745308310992,0.32439678284182305,0.1126005361930295,0.5603217158176944,0.43967828418230565,0.26541554959785524,0.1581769436997319,0.10723860589812333
Q05016,-0.22669131815111074,0.2958801498127341,0.5093632958801498,0.36329588014981273,0.07116104868913857,0.5318352059925093,0.4681647940074906,0.2546816479400749,0.13108614232209737,0.12359550561797752
Q12043,1.4429264357320128,0.27369826435246997,0.48064085447263016,0.2616822429906542,0.12016021361815754,0.48464619492656874,0.5153538050734312,0.21495327102803738,0.1308411214953271,0.08411214953271028
P36076,-1.4720873155112604,0.22416812609457093,0.46935201401050786,0.2329246935201401,0.07705779334500876,0.3922942206654991,0.6077057793345009,0.3257443082311734,0.14535901926444833,0.18038528896672504
P18239,1.9124580528464243,0.3490566037735849,0.5188679245283019,0.32075471698113206,0.11320754716981132,0.6194968553459119,0.3805031446540881,0.20125786163522014,0.1320754716981132,0.06918238993710692
P53314,0.17026116616308878,0.2719665271966527,0.5355648535564853,0.3054393305439331,0.11715481171548117,0.5355648535564853,0.46443514644351463,0.23430962343096234,0.13389121338912133,0.100418410041841
P38342,-0.5214733415258829,0.284375,0.465625,0.315625,0.11875,0.56875,0.43125,0.24375,0.125,0.11875
P22289,-0.8306044797528701,0.3181818181818182,0.5454545454545454,0.25757575757575757,0.19696969696969696,0.5303030303030303,0.4696969696969697,0.2727272727272727,0.13636363636363635,0.13636363636363635
P38744,1.0858061416092335,0.26666666666666666,0.44166666666666665,0.25833333333333336,0.15,0.4583333333333333,0.5416666666666666,0.3333333333333333,0.20833333333333334,0.125
Q99190,1.6916245798718677,0.2161290322580645,0.4032258064516129,0.2806451612903226,0.22903225806451613,0.5870967741935483,0.4129032258064516,0.21935483870967742,0.14838709677419354,0.07096774193548387
P29029,-1.7692509347121261,0.4928825622775801,0.6405693950177936,0.26868327402135234,0.09430604982206406,0.4679715302491103,0.5320284697508897,0.13523131672597866,0.0498220640569395,0.08540925266903915
P53615,-0.07956823599416066,0.2895927601809955,0.5067873303167421,0.27601809954751133,0.11764705882352941,0.4796380090497738,0.5203619909502263,0.22624434389140272,0.13122171945701358,0.09502262443438914
P07258,0.0822612003889193,0.30170316301703165,0.5304136253041363,0.2944038929440389,0.12408759124087591,0.5474452554744526,0.45255474452554745,0.2116788321167883,0.1192214111922141,0.09245742092457421
P32332,1.7580115635242357,0.3117283950617284,0.5,0.3395061728395062,0.09876543209876543,0.5925925925925926,0.4074074074074074,0.18518518518518517,0.12037037037037036,0.06481481481481481
P39676,-0.5259983735954613,0.2581453634085213,0.46867167919799496,0.3333333333333333,0.11528822055137844,0.5463659147869674,0.45363408521303256,0.2681704260651629,0.14035087719298245,0.12781954887218044
P37298,1.2281660321139962,0.30939226519337015,0.5027624309392266,0.27071823204419887,0.13812154696132597,0.5911602209944752,0.4088397790055249,0.20441988950276244,0.12154696132596685,0.08287292817679558
P21954,1.2086964862356786,0.2780373831775701,0.46261682242990654,0.28738317757009346,0.10514018691588785,0.5093457943925234,0.49065420560747663,0.2897196261682243,0.16121495327102803,0.12850467289719625
P06169,-0.6035788576304695,0.30905861456483125,0.5293072824156305,0.3285968028419183,0.10479573712255773,0.5630550621669627,0.4369449378330373,0.21492007104795738,0.11012433392539965,0.10479573712255773
P14772,0.32786326995485243,0.25272610647851185,0.45862732520846694,0.32520846696600386,0.11096856959589481,0.5452212957023733,0.4547787042976267,0.22450288646568314,0.11802437459910199,0.10647851186658114
P53262,-2.023605368938954,0.28679245283018867,0.5207547169811321,0.2981132075471698,0.12452830188679245,0.49056603773584906,0.5094339622641509,0.2490566037735849,0.06415094339622641,0.18490566037735848
P38009,-0.35988206472541173,0.28885135135135137,0.5202702702702703,0.3344594594594595,0.10304054054054054,0.5489864864864865,0.4510135135135135,0.25675675675675674,0.13344594594594594,0.12331081081081081
P32837,-0.30349778354263907,0.3502626970227671,0.5201401050788091,0.35901926444833626,0.13134851138353765,0.6567425569176882,0.3432574430823117,0.14886164623467601,0.07705779334500876,0.07180385288966724
Q06817,0.21997697903279875,0.23300970873786409,0.44336569579288027,0.255663430420712,0.11488673139158576,0.4919093851132686,0.5080906148867314,0.28640776699029125,0.15372168284789645,0.13268608414239483
P38130,1.1053352273832033,0.23267326732673269,0.4430693069306931,0.21782178217821782,0.19306930693069307,0.5198019801980198,0.4801980198019802,0.29207920792079206,0.17326732673267325,0.1188118811881188
P36007,-0.004905206846117118,0.32515337423312884,0.5276073619631901,0.34049079754601225,0.08588957055214724,0.5828220858895705,0.4171779141104294,0.2392638036809816,0.12883435582822086,0.11042944785276074
P30606,0.7133840943038015,0.3366174055829228,0.5073891625615764,0.31527093596059114,0.12479474548440066,0.5829228243021346,0.41707717569786534,0.17898193760262726,0.10180623973727422,0.07717569786535304
P36165,0.5745370576425274,0.27692307692307694,0.4835164835164835,0.256043956043956,0.0989010989010989,0.4593406593406593,0.5406593406593406,0.2703296703296703,0.14945054945054945,0.12087912087912088
P53239,2.788825776953325,0.2848101265822785,0.4651898734177215,0.34177215189873417,0.0949367088607595,0.5569620253164557,0.4430379746835443,0.1518987341772152,0.12025316455696203,0.03164556962025317
P0C5R9,0.395381511624614,0.3058823529411765,0.5647058823529412,0.38823529411764707,0.16470588235294117,0.6705882352941176,0.32941176470588235,0.16470588235294117,0.10588235294117647,0.058823529411764705
P00937,-0.13452355968127716,0.27892561983471076,0.5082644628099173,0.31611570247933884,0.10537190082644628,0.5413223140495868,0.45867768595041325,0.25413223140495866,0.1384297520661157,0.11570247933884298
P50276,0.2982719418156355,0.3048780487804878,0.5052264808362369,0.3501742160278746,0.15156794425087108,0.6480836236933798,0.3519163763066202,0.14634146341463414,0.078397212543554,0.06794425087108014
P00830,-1.014880456796885,0.324853228962818,0.5322896281800391,0.3542074363992172,0.07240704500978473,0.5694716242661448,0.43052837573385516,0.24266144814090018,0.11937377690802348,0.1232876712328767
P47119,-1.0555462055274383,0.26903553299492383,0.47715736040609136,0.28426395939086296,0.1319796954314721,0.5228426395939086,0.47715736040609136,0.26903553299492383,0.1319796954314721,0.13705583756345177
Q3E7B6,1.286515129853297,0.2602739726027397,0.4794520547945205,0.3835616438356164,0.1506849315068493,0.684931506849315,0.3150684931506849,0.1232876712328767,0.0821917808219178,0.0410958904109589
P36062,0.9073650743391486,0.33236994219653176,0.5332369942196532,0.31647398843930635,0.12427745664739884,0.5679190751445087,0.4320809248554913,0.1777456647398844,0.1069364161849711,0.0708092485549133
Q99258,-0.9250347542574929,0.3317307692307692,0.5432692307692307,0.2932692307692308,0.08173076923076923,0.5288461538461539,0.47115384615384615,0.2692307692307692,0.1346153846153846,0.1346153846153846
P17064,-1.3442551595456709,0.3433395872420263,0.5234521575984991,0.3527204502814259,0.1575984990619137,0.6679174484052532,0.3320825515947467,0.13696060037523453,0.06378986866791744,0.07317073170731707
P40086,2.209859831629899,0.29218106995884774,0.4567901234567901,0.3292181069958848,0.11934156378600823,0.5761316872427984,0.42386831275720166,0.21193415637860083,0.14814814814814814,0.06378600823045268
P07991,-0.1077306066377209,0.3136792452830189,0.5070754716981132,0.3419811320754717,0.12264150943396226,0.5801886792452831,0.419811320754717,0.2429245283018868,0.1391509433962264,0.10377358490566038
P06208,-0.7577871873700492,0.3037156704361874,0.5428109854604201,0.2940226171243942,0.10016155088852989,0.5088852988691438,0.4911147011308562,0.2633279483037157,0.13247172859450726,0.1308562197092084
P38954,0.4484910985465078,0.24667931688804554,0.4573055028462998,0.2903225806451613,0.2049335863377609,0.5901328273244781,0.4098671726755218,0.1935483870967742,0.1157495256166983,0.0777988614800759
P32288,-0.493965909734498,0.2945945945945946,0.4864864864864865,0.24054054054054055,0.14054054054054055,0.5459459459459459,0.4540540540540541,0.2810810810810811,0.14594594594594595,0.13513513513513514
P39111,-1.4483308971459736,0.23728813559322035,0.4406779661016949,0.2966101694915254,0.1016949152542373,0.4661016949152542,0.5338983050847458,0.3389830508474576,0.15254237288135594,0.1864406779661017
P39714,-0.3407102183253562,0.29581151832460734,0.5235602094240838,0.3010471204188482,0.1099476439790576,0.5680628272251309,0.4319371727748691,0.2696335078534031,0.14659685863874344,0.12303664921465969
P04801,-0.06575498020281602,0.23841961852861035,0.4427792915531335,0.24795640326975477,0.12942779291553133,0.5,0.5,0.31471389645776565,0.167574931880109,0.14713896457765668
P32656,-0.5947074131782697,0.2543103448275862,0.47844827586206895,0.2974137931034483,0.1336206896551724,0.521551724137931,0.47844827586206895,0.27155172413793105,0.14224137931034483,0.12931034482758622
P0CX77,-1.5930723834768301,0.36187845303867405,0.5718232044198895,0.31215469613259667,0.10220994475138122,0.5773480662983426,0.42265193370165743,0.17679558011049723,0.07458563535911603,0.10220994475138122
P40345,-0.27194163884689504,0.2526475037821483,0.47655068078668683,0.24508320726172467,0.14069591527987896,0.5158850226928896,0.48411497730711045,0.27685325264750377,0.14826021180030258,0.12859304084720122
